0.0246666	3.00309e-06	0	6.98169e+10	3.44e+07	0
0.0255271	3.14441e-06	0	6.98168e+10	3.48e+07	0
0.0264074	3.29066e-06	0	6.98168e+10	3.52e+07	0
0.0273076	3.44196e-06	0	6.98168e+10	3.56e+07	0
0.0282281	3.59841e-06	0	6.98168e+10	3.6e+07	0
0.029169	3.76014e-06	0	6.98168e+10	3.64e+07	0
0.0301306	3.92725e-06	0	6.98168e+10	3.68e+07	0
0.0311132	4.09988e-06	0	6.98168e+10	3.72e+07	0
0.0321168	4.27814e-06	0	6.98168e+10	3.76e+07	0
0.0331418	4.46214e-06	0	6.98168e+10	3.8e+07	0
0.0341884	4.65202e-06	0	6.98168e+10	3.84e+07	0
0.0352568	4.84789e-06	0	6.98168e+10	3.88e+07	0
0.0363472	5.04989e-06	0	6.98168e+10	3.92e+07	0
0.0374599	5.25813e-06	0	6.98168e+10	3.96e+07	0
0.038595	5.47275e-06	0	6.98168e+10	4e+07	0
0.0397529	5.69387e-06	0	6.98168e+10	4.04e+07	0
0.0409337	5.92163e-06	0	6.98168e+10	4.08e+07	0
0.0421376	6.15615e-06	0	6.98167e+10	4.12e+07	0
0.0433649	6.39757e-06	0	6.98167e+10	4.16e+07	0
0.0446158	6.64601e-06	0	6.98167e+10	4.2e+07	0
0.0458905	6.90163e-06	0	6.98167e+10	4.24e+07	0
0.0471893	7.16455e-06	0	6.98167e+10	4.28e+07	0
0.0485124	7.43491e-06	0	6.98167e+10	4.32e+07	0
0.04986	7.71285e-06	0	6.98167e+10	4.36e+07	0
0.0512323	7.99851e-06	0	6.98167e+10	4.4e+07	0
0.0526295	8.29204e-06	0	6.98167e+10	4.43999e+07	0
0.0540519	8.59357e-06	0	6.98167e+10	4.47999e+07	0
0.0554997	8.90324e-06	0	6.98167e+10	4.51999e+07	0
0.0569732	9.22122e-06	0	6.98167e+10	4.55999e+07	0
0.0584725	9.54763e-06	0	6.98166e+10	4.59999e+07	0
0.0599979	9.88264e-06	0	6.98166e+10	4.63999e+07	0
0.0615495	1.02264e-05	0	6.98166e+10	4.67999e+07	0
0.0631277	1.0579e-05	0	6.98166e+10	4.71999e+07	0
0.0647327	1.09407e-05	0	6.98166e+10	4.75999e+07	0
0.0663646	1.13116e-05	0	6.98166e+10	4.79999e+07	0
0.0680237	1.16918e-05	0	6.98166e+10	4.83999e+07	0
0.0697102	1.20815e-05	0	6.98166e+10	4.87999e+07	0
0.0714244	1.24809e-05	0	6.98166e+10	4.91999e+07	0
0.0731665	1.28901e-05	0	6.98166e+10	4.95999e+07	0
0.0749366	1.33093e-05	0	6.98165e+10	4.99999e+07	0
0.0767351	1.37386e-05	0	6.98165e+10	5.03999e+07	0
0.0785621	1.41783e-05	0	6.98165e+10	5.07999e+07	0
0.0804179	1.46284e-05	0	6.98165e+10	5.11999e+07	0
0.0823027	1.50891e-05	0	6.98165e+10	5.15999e+07	0
0.0842168	1.55607e-05	0	6.98165e+10	5.19999e+07	0
0.0861602	1.60432e-05	0	6.98165e+10	5.23999e+07	0
0.0881334	1.65368e-05	0	6.98165e+10	5.27999e+07	0
0.0901364	1.70417e-05	0	6.98165e+10	5.31999e+07	0
0.0921696	1.75581e-05	0	6.98164e+10	5.35999e+07	0
0.0942331	1.80862e-05	0	6.98164e+10	5.39999e+07	0
0.0963271	1.86261e-05	0	6.98164e+10	5.43999e+07	0
0.098452	1.9178e-05	0	6.98164e+10	5.47999e+07	0
0.100608	1.9742e-05	0	6.98164e+10	5.51999e+07	0
0.102795	2.03185e-05	0	6.98164e+10	5.55999e+07	0
0.105014	2.09074e-05	0	6.98164e+10	5.59999e+07	0
0.107264	2.15091e-05	0	6.98164e+10	5.63999e+07	0
0.109546	2.21236e-05	0	6.98163e+10	5.67999e+07	0
0.11186	2.27512e-05	0	6.98163e+10	5.71999e+07	0
0.114207	2.33921e-05	0	6.98163e+10	5.75999e+07	0
0.116587	2.40464e-05	0	6.98163e+10	5.79999e+07	0
0.118999	2.47144e-05	0	6.98163e+10	5.83999e+07	0
0.121444	2.53962e-05	0	6.98163e+10	5.87998e+07	0
0.123922	2.60919e-05	0	6.98162e+10	5.91998e+07	0
0.126434	2.68019e-05	0	6.98162e+10	5.95998e+07	0
0.12898	2.75263e-05	0	6.98162e+10	5.99998e+07	0
0.131559	2.82653e-05	0	6.98162e+10	6.03998e+07	0
0.134173	2.9019e-05	0	6.98162e+10	6.07998e+07	0
0.136821	2.97877e-05	0	6.98162e+10	6.11998e+07	0
0.139504	3.05716e-05	0	6.98162e+10	6.15998e+07	0
0.142222	3.13709e-05	0	6.98161e+10	6.19998e+07	0
0.144974	3.21857e-05	0	6.98161e+10	6.23998e+07	0
0.147762	3.30163e-05	0	6.98161e+10	6.27998e+07	0
0.150586	3.38629e-05	0	6.98161e+10	6.31998e+07	0
0.153445	3.47256e-05	0	6.98161e+10	6.35998e+07	0
0.15634	3.56048e-05	0	6.98161e+10	6.39998e+07	0
0.159272	3.65005e-05	0	6.9816e+10	6.43998e+07	0
0.16224	3.7413e-05	0	6.9816e+10	6.47998e+07	0
0.165244	3.83425e-05	0	6.9816e+10	6.51998e+07	0
0.168285	3.92893e-05	0	6.9816e+10	6.55998e+07	0
0.171364	4.02534e-05	0	6.9816e+10	6.59998e+07	0
0.174479	4.12352e-05	0	6.98159e+10	6.63998e+07	0
0.177633	4.22349e-05	0	6.98159e+10	6.67997e+07	0
0.180824	4.32526e-05	0	6.98159e+10	6.71997e+07	0
0.184053	4.42886e-05	0	6.98159e+10	6.75997e+07	0
0.18732	4.53431e-05	0	6.98159e+10	6.79997e+07	0
0.190626	4.64163e-05	0	6.98158e+10	6.83997e+07	0
0.19397	4.75084e-05	0	6.98158e+10	6.87997e+07	0
0.197353	4.86197e-05	0	6.98158e+10	6.91997e+07	0
0.200775	4.97504e-05	0	6.98158e+10	6.95997e+07	0
0.204237	5.09007e-05	0	6.98158e+10	6.99997e+07	0
0.207738	5.20709e-05	0	6.98157e+10	7.03997e+07	0
0.211279	5.32611e-05	0	6.98157e+10	7.07997e+07	0
0.21486	5.44716e-05	0	6.98157e+10	7.11997e+07	0
0.218481	5.57026e-05	0	6.98157e+10	7.15997e+07	0
0.222143	5.69543e-05	0	6.98157e+10	7.19997e+07	0
0.225846	5.8227e-05	0	6.98156e+10	7.23996e+07	0
0.229589	5.9521e-05	0	6.98156e+10	7.27996e+07	0
0.233373	6.08364e-05	0	6.98156e+10	7.31996e+07	0
0.237199	6.21734e-05	0	6.98156e+10	7.35996e+07	0
0.241066	6.35324e-05	0	6.98155e+10	7.39996e+07	0
0.244976	6.49136e-05	0	6.98155e+10	7.43996e+07	0
0.248927	6.63171e-05	0	6.98155e+10	7.47996e+07	0
0.25292	6.77433e-05	0	6.98155e+10	7.51996e+07	0
0.256956	6.91923e-05	0	6.98154e+10	7.55996e+07	0
0.261035	7.06645e-05	0	6.98154e+10	7.59996e+07	0
0.265157	7.21601e-05	0	6.98154e+10	7.63996e+07	0
0.269321	7.36793e-05	0	6.98154e+10	7.67996e+07	0
0.27353	7.52223e-05	0	6.98153e+10	7.71995e+07	0
0.277781	7.67894e-05	0	6.98153e+10	7.75995e+07	0
0.282077	7.83809e-05	0	6.98153e+10	7.79995e+07	0
0.286417	7.9997e-05	0	6.98153e+10	7.83995e+07	0
0.290801	8.1638e-05	0	6.98152e+10	7.87995e+07	0
0.295229	8.33041e-05	0	6.98152e+10	7.91995e+07	0
0.299702	8.49956e-05	0	6.98152e+10	7.95995e+07	0
0.30422	8.67127e-05	0	6.98152e+10	7.99995e+07	0
0.308784	8.84556e-05	0	6.98151e+10	8.03995e+07	0
0.313392	9.02248e-05	0	6.98151e+10	8.07995e+07	0
0.318047	9.20203e-05	0	6.98151e+10	8.11994e+07	0
0.322747	9.38425e-05	0	6.9815e+10	8.15994e+07	0
0.327493	9.56916e-05	0	6.9815e+10	8.19994e+07	0
0.332286	9.75679e-05	0	6.9815e+10	8.23994e+07	0
0.337125	9.94717e-05	0	6.9815e+10	8.27994e+07	0
0.342011	0.000101403	0	6.98149e+10	8.31994e+07	0
0.346944	0.000103363	0	6.98149e+10	8.35994e+07	0
0.351924	0.00010535	0	6.98149e+10	8.39994e+07	0
0.356951	0.000107367	0	6.98148e+10	8.43993e+07	0
0.362026	0.000109412	0	6.98148e+10	8.47993e+07	0
0.367149	0.000111486	0	6.98148e+10	8.51993e+07	0
0.372321	0.00011359	0	6.98147e+10	8.55993e+07	0
0.37754	0.000115723	0	6.98147e+10	8.59993e+07	0
0.382808	0.000117886	0	6.98147e+10	8.63993e+07	0
0.388125	0.000120079	0	6.98146e+10	8.67993e+07	0
0.393491	0.000122303	0	6.98146e+10	8.71993e+07	0
0.398906	0.000124557	0	6.98146e+10	8.75992e+07	0
0.40437	0.000126843	0	6.98146e+10	8.79992e+07	0
0.409884	0.000129159	0	6.98145e+10	8.83992e+07	0
0.415448	0.000131508	0	6.98145e+10	8.87992e+07	0
0.421063	0.000133888	0	6.98145e+10	8.91992e+07	0
0.426727	0.0001363	0	6.98144e+10	8.95992e+07	0
0.432442	0.000138745	0	6.98144e+10	8.99992e+07	0
0.438208	0.000141223	0	6.98143e+10	9.03991e+07	0
0.444025	0.000143734	0	6.98143e+10	9.07991e+07	0
0.449893	0.000146278	0	6.98143e+10	9.11991e+07	0
0.455813	0.000148855	0	6.98142e+10	9.15991e+07	0
0.461784	0.000151467	0	6.98142e+10	9.19991e+07	0
0.467808	0.000154112	0	6.98142e+10	9.23991e+07	0
0.473883	0.000156793	0	6.98141e+10	9.27991e+07	0
0.480011	0.000159508	0	6.98141e+10	9.3199e+07	0
0.486191	0.000162258	0	6.98141e+10	9.3599e+07	0
0.492424	0.000165043	0	6.9814e+10	9.3999e+07	0
0.498711	0.000167865	0	6.9814e+10	9.4399e+07	0
0.50505	0.000170722	0	6.98139e+10	9.4799e+07	0
0.511443	0.000173616	0	6.98139e+10	9.51989e+07	0
0.51789	0.000176546	0	6.98139e+10	9.55989e+07	0
0.524391	0.000179513	0	6.98138e+10	9.59989e+07	0
0.530946	0.000182518	0	6.98138e+10	9.63989e+07	0
0.537555	0.00018556	0	6.98137e+10	9.67989e+07	0
0.544219	0.000188639	0	6.98137e+10	9.71989e+07	0
0.550938	0.000191757	0	6.98137e+10	9.75988e+07	0
0.557712	0.000194914	0	6.98136e+10	9.79988e+07	0
0.564541	0.000198109	0	6.98136e+10	9.83988e+07	0
